CHROM	START	END	SNPS	S1.S4	S1.S7	S1.S10	S1.S2	S1.S5	S1.S8	S1.S11	S1.S3	S1.S6	S1.S9	S1.S12	S4.S7	S4.S10	S4.S2	S4.S5	S4.S8	S4.S11	S4.S3	S4.S6	S4.S9	S4.S12	S7.S10	S7.S2	S7.S5	S7.S8	S7.S11	S7.S3	S7.S6	S7.S9	S7.S12	S10.S2	S10.S5	S10.S8	S10.S11	S10.S3	S10.S6	S10.S9	S10.S12	S2.S5	S2.S8	S2.S11	S2.S3	S2.S6	S2.S9	S2.S12	S5.S8	S5.S11	S5.S3	S5.S6	S5.S9	S5.S12	S8.S11	S8.S3	S8.S6	S8.S9	S8.S12	S11.S3	S11.S6	S11.S9	S11.S12	S3.S6	S3.S9	S3.S12	S6.S9	S6.S12	S9.S12
5	3185143	3185143	1	-0.0126582	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0399728	-0.0126582	-0.0126582	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	-0.00502513	NA	NA	NA	-0.00502513	NA	NA	-0.00502513	NA	NA	-0.00502513	-0.00502513	NA
5	3185144	3185144	1	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	-0.0204082	-0.0204082	-0.0204082	-0.0204082	NA	NA	NA	NA	NA	NA
5	3185146	3185146	1	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	-0.01	NA	NA	NA	-0.01	NA	NA	NA	-0.01	-0.01	-0.01	NA	NA	NA
5	3185147	3185147	1	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185152	3185152	1	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	-0.00502513	NA	NA	NA	-0.00502513	NA	NA	-0.00502513	NA	NA	-0.00502513	-0.00502513	NA
5	3185159	3185159	1	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	-0.01	NA	NA	NA	-0.01	NA	NA	NA	-0.01	-0.01	-0.01	NA	NA	NA
5	3185161	3185161	1	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185165	3185165	1	NA	NA	NA	-0.0147059	-0.00628931	NA	NA	NA	-0.00502513	NA	NA	NA	NA	-0.0147059	-0.00628931	NA	NA	NA	-0.00502513	NA	NA	NA	-0.0147059	-0.00628931	NA	NA	NA	-0.00502513	NA	NA	-0.0147059	-0.00628931	NA	NA	NA	-0.00502513	NA	NA	-0.0622101	-0.0147059	-0.0147059	-0.0147059	-0.0535594	-0.0147059	-0.0147059	-0.00628931	-0.00628931	-0.00628931	-0.0494914	-0.00628931	-0.00628931	NA	NA	-0.00502513	NA	NA	NA	-0.00502513	NA	NA	-0.00502513	NA	NA	-0.00502513	-0.00502513	NA
5	3185167	3185167	1	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185169	3185169	1	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	-0.01	NA	NA	NA	-0.01	NA	NA	NA	-0.01	-0.01	-0.01	NA	NA	NA
5	3185170	3185170	1	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	-0.00502513	NA	NA	NA	-0.00502513	NA	NA	-0.00502513	NA	NA	-0.00502513	-0.00502513	NA
5	3185176	3185176	1	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	-0.01	NA	NA	NA	-0.01	NA	NA	NA	-0.01	-0.01	-0.01	NA	NA	NA
5	3185177	3185177	1	NA	-0.015625	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	-0.015625	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.0631098	-0.015625	-0.015625	-0.015625	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	-0.01	NA	NA	NA	-0.01	NA	NA	NA	-0.01	-0.01	-0.01	NA	NA	NA
5	3185181	3185181	1	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	-0.00502513	NA	NA	NA	-0.00502513	NA	NA	-0.00502513	NA	NA	-0.00502513	-0.00502513	NA
5	3185182	3185182	1	NA	NA	-0.0555556	NA	-0.00628931	NA	NA	NA	-0.00502513	NA	NA	NA	-0.0555556	NA	-0.00628931	NA	NA	NA	-0.00502513	NA	NA	-0.0555556	NA	-0.00628931	NA	NA	NA	-0.00502513	NA	NA	-0.0555556	-0.100259	-0.0555556	-0.0555556	-0.0555556	-0.0951541	-0.0555556	-0.0555556	-0.00628931	NA	NA	NA	-0.00502513	NA	NA	-0.00628931	-0.00628931	-0.00628931	-0.0459341	-0.00628931	-0.00628931	NA	NA	-0.00502513	NA	NA	NA	-0.00502513	NA	NA	-0.00502513	NA	NA	-0.00502513	-0.00502513	NA
5	3185192	3185192	1	NA	-0.015625	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.015625	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.015625	-0.0624573	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185194	3185194	1	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	-0.0204082	-0.0204082	-0.0204082	-0.0204082	NA	NA	NA	NA	NA	NA
5	3185197	3185197	1	-0.0126582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185203	3185203	1	NA	-0.015625	NA	0.0294118	NA	NA	NA	NA	NA	NA	NA	-0.015625	NA	0.0294118	NA	NA	NA	NA	NA	NA	NA	-0.015625	-0.0561613	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	0.0294118	NA	NA	NA	NA	NA	NA	NA	0.0294118	0.0294118	0.0294118	0.0294118	0.0294118	0.0294118	0.0294118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185207	3185207	1	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185218	3185218	1	NA	NA	NA	NA	-0.00628931	NA	NA	NA	-0.00502513	-0.00338983	NA	NA	NA	NA	-0.00628931	NA	NA	NA	-0.00502513	-0.00338983	NA	NA	NA	-0.00628931	NA	NA	NA	-0.00502513	-0.00338983	NA	NA	-0.00628931	NA	NA	NA	-0.00502513	-0.00338983	NA	-0.00628931	NA	NA	NA	-0.00502513	-0.00338983	NA	-0.00628931	-0.00628931	-0.00628931	-0.0203998	-0.0226349	-0.00628931	NA	NA	-0.00502513	-0.00338983	NA	NA	-0.00502513	-0.00338983	NA	-0.00502513	-0.00338983	NA	-0.0449786	-0.00502513	-0.00338983
5	3185219	3185219	1	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	-0.0204082	-0.0204082	-0.0204082	-0.0204082	NA	NA	NA	NA	NA	NA
5	3185221	3185221	1	-0.0126582	-0.015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0601041	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.0126582	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185226	3185226	1	NA	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	-0.0104167	NA	NA	NA	-0.00628931	NA	NA	NA	NA	NA	-0.0104167	NA	NA	-0.00628931	NA	NA	NA	NA	NA	-0.0104167	NA	-0.00628931	NA	NA	NA	NA	NA	-0.0104167	-0.00628931	NA	NA	NA	NA	NA	-0.0104167	-0.00628931	-0.00628931	-0.00628931	-0.00628931	-0.00628931	-0.0260187	NA	NA	NA	NA	-0.0104167	NA	NA	NA	-0.0104167	NA	NA	-0.0104167	NA	-0.0104167	-0.0104167
5	3185229	3185229	1	NA	NA	NA	-0.0147059	0.01767	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	0.01767	NA	NA	NA	NA	NA	NA	NA	-0.0147059	0.01767	NA	NA	NA	NA	NA	NA	-0.0147059	0.01767	NA	NA	NA	NA	NA	NA	-0.0330108	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	0.01767	0.01767	0.01767	0.01767	0.01767	0.01767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185232	3185232	1	-0.127243	-0.071615	-0.0839599	0.0330259	-0.0946145	0.101947	0.0971876	0.00732152	-0.0872281	0.138946	0.158307	-0.0166403	-0.0318463	0.0746619	-0.0310755	0.138372	0.133907	0.0521542	-0.0273317	0.172953	0.190877	-0.0738388	-0.0157402	-0.0320423	0.0256961	0.0224526	-0.0246753	-0.0412933	0.0506589	0.0631918	-0.0497978	-0.0519034	-0.012651	-0.0156502	-0.0562831	-0.0629088	0.0103459	0.0217402	0.030754	-0.0379757	-0.0393221	-0.038926	0.0102105	-0.0288197	-0.0259132	0.0841317	0.0802207	0.0147397	-0.0328839	0.114421	0.129998	-0.0469809	-0.0202545	0.0591291	-0.0474201	-0.0507761	-0.0221604	0.0554637	-0.0470009	-0.0499503	-0.00311099	-0.00636535	-0.000511836	0.0874797	0.101968	-0.0605116
5	3185234	3185234	1	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	-0.0104167	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	-0.0104167	NA	NA	NA	NA	NA	-0.01	NA	NA	-0.0104167	NA	NA	NA	NA	-0.01	NA	NA	-0.0104167	NA	NA	NA	-0.01	NA	NA	-0.0104167	NA	NA	-0.01	NA	NA	-0.0104167	NA	-0.01	NA	NA	-0.0104167	-0.01	NA	NA	-0.0104167	-0.01	-0.01	-0.0477083	NA	-0.0104167	-0.0104167
5	3185238	3185238	1	-0.10965	-0.142857	-0.0916188	-0.142857	-0.0183728	-0.142857	-0.142857	-0.142857	-0.11404	-0.142857	-0.104243	-0.0126582	-0.0676801	-0.0126582	0.00225102	-0.0126582	-0.0126582	-0.0126582	-0.043233	-0.0126582	-0.0584554	-0.00757576	NA	0.087319	NA	NA	NA	-0.00502513	NA	-0.0104167	-0.00757576	-0.05806	-0.00757576	-0.00757576	-0.00757576	-0.0502815	-0.00757576	-0.0769935	0.087319	NA	NA	NA	-0.00502513	NA	-0.0104167	0.087319	0.087319	0.087319	0.0270909	0.087319	-0.0128838	NA	NA	-0.00502513	NA	-0.0104167	NA	-0.00502513	NA	-0.0104167	-0.00502513	NA	-0.0104167	-0.00502513	-0.0451985	-0.0104167
5	3185241	3185241	1	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185244	3185244	1	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	-0.00490196	-0.00490196	-0.00490196	-0.00490196	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185250	3185250	1	NA	-0.015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185258	3185258	1	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	-0.00490196	-0.00490196	-0.00490196	-0.00490196	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185267	3185267	1	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	-0.00338983	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	-0.00338983	NA	NA	NA	NA	NA	NA	NA	-0.00502513	-0.00338983	NA	NA	NA	NA	NA	NA	-0.00502513	-0.00338983	NA	NA	NA	NA	NA	-0.00502513	-0.00338983	NA	NA	NA	NA	-0.00502513	-0.00338983	NA	NA	NA	-0.00502513	-0.00338983	NA	NA	-0.00502513	-0.00338983	NA	-0.00502513	-0.00338983	NA	-0.0359184	-0.00502513	-0.00338983
5	3185268	3185268	1	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	NA	-0.01	NA	NA	NA	NA	-0.01	NA	NA	NA	-0.01	NA	NA	NA	-0.01	-0.01	-0.01	NA	NA	NA
5	3185270	3185270	1	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185271	3185271	1	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	-0.0204082	NA	NA	NA	NA	-0.0204082	-0.0204082	-0.0204082	-0.0204082	NA	NA	NA	NA	NA	NA
5	3185272	3185272	1	NA	NA	-0.0555556	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	-0.0555556	NA	NA	NA	NA	NA	-0.00502513	NA	NA	-0.0555556	NA	NA	NA	NA	NA	-0.00502513	NA	NA	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0501117	-0.0555556	-0.0555556	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	-0.00502513	NA	NA	NA	-0.00502513	NA	NA	-0.00502513	NA	NA	-0.00502513	-0.00502513	NA
5	3185275	3185275	1	NA	NA	-0.0555556	NA	-0.00628931	NA	NA	NA	NA	-0.00338983	NA	NA	-0.0555556	NA	-0.00628931	NA	NA	NA	NA	-0.00338983	NA	-0.0555556	NA	-0.00628931	NA	NA	NA	NA	-0.00338983	NA	-0.0555556	-0.0521919	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0494177	-0.0555556	-0.00628931	NA	NA	NA	NA	-0.00338983	NA	-0.00628931	-0.00628931	-0.00628931	-0.00628931	-0.0358331	-0.00628931	NA	NA	NA	-0.00338983	NA	NA	NA	-0.00338983	NA	NA	-0.00338983	NA	-0.00338983	NA	-0.00338983
5	3185276	3185276	1	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185277	3185277	1	NA	-0.015625	NA	NA	NA	NA	NA	NA	NA	NA	-0.0104167	-0.015625	NA	NA	NA	NA	NA	NA	NA	NA	-0.0104167	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.0546875	NA	NA	NA	NA	NA	NA	NA	-0.0104167	NA	NA	NA	NA	NA	NA	-0.0104167	NA	NA	NA	NA	NA	-0.0104167	NA	NA	NA	NA	-0.0104167	NA	NA	NA	-0.0104167	NA	NA	-0.0104167	NA	-0.0104167	-0.0104167
5	3185278	3185278	1	-0.110196	-0.142857	-0.142857	-0.142857	-0.142857	-0.142857	-0.142857	-0.142857	-0.142857	-0.142857	-0.142857	0.00681597	0.00681597	0.00681597	0.00681597	0.00681597	0.00681597	0.00681597	0.00681597	0.00681597	0.00681597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185280	3185280	1	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185281	3185281	1	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	NA	NA	NA	NA	NA	NA	NA	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	-0.0147059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185283	3185283	1	NA	NA	-0.0555556	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	-0.0555556	NA	NA	-0.00490196	NA	NA	NA	NA	NA	-0.0555556	NA	NA	-0.00490196	NA	NA	NA	NA	NA	-0.0555556	-0.0555556	-0.0688788	-0.0555556	-0.0555556	-0.0555556	-0.0555556	-0.0555556	NA	-0.00490196	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	-0.00490196	-0.00490196	-0.00490196	-0.00490196	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185286	3185286	1	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	-0.00490196	NA	NA	NA	NA	NA	-0.00490196	-0.00490196	-0.00490196	-0.00490196	-0.00490196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185288	3185288	1	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	NA	-0.00502513	NA	NA	NA	NA	-0.00502513	NA	NA	NA	-0.00502513	NA	NA	-0.00502513	NA	NA	-0.00502513	-0.00502513	NA
5	3185290	3185290	1	NA	-0.015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3185292	3185292	1	NA	NA	NA	NA	-0.00628931	NA	NA	NA	-0.00502513	-0.00338983	NA	NA	NA	NA	-0.00628931	NA	NA	NA	-0.00502513	-0.00338983	NA	NA	NA	-0.00628931	NA	NA	NA	-0.00502513	-0.00338983	NA	NA	-0.00628931	NA	NA	NA	-0.00502513	-0.00338983	NA	-0.00628931	NA	NA	NA	-0.00502513	-0.00338983	NA	-0.00628931	-0.00628931	-0.00628931	-0.0327517	-0.0344669	-0.00628931	NA	NA	-0.00502513	-0.00338983	NA	NA	-0.00502513	-0.00338983	NA	-0.00502513	-0.00338983	NA	-0.0393424	-0.00502513	-0.00338983
5	3185294	3185294	1	NA	-0.015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	-0.015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
