CHROM	START	END	SNPS	S1.S4	S1.S7	S1.S10	S1.S2	S1.S5	S1.S8	S1.S11	S1.S3	S1.S6	S1.S9	S1.S12	S4.S7	S4.S10	S4.S2	S4.S5	S4.S8	S4.S11	S4.S3	S4.S6	S4.S9	S4.S12	S7.S10	S7.S2	S7.S5	S7.S8	S7.S11	S7.S3	S7.S6	S7.S9	S7.S12	S10.S2	S10.S5	S10.S8	S10.S11	S10.S3	S10.S6	S10.S9	S10.S12	S2.S5	S2.S8	S2.S11	S2.S3	S2.S6	S2.S9	S2.S12	S5.S8	S5.S11	S5.S3	S5.S6	S5.S9	S5.S12	S8.S11	S8.S3	S8.S6	S8.S9	S8.S12	S11.S3	S11.S6	S11.S9	S11.S12	S3.S6	S3.S9	S3.S12	S6.S9	S6.S12	S9.S12
5	3186207	3186207	1	NA	NA	0.142489	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0516717	NA	NA	NA	NA	NA	NA	NA	NA	0.035461	NA	NA	NA	NA	NA	NA	NA	NA	0.0212766	0.0212766	0.0808511	0.0212766	0.0273556	0.0468085	0.0715667	0.106383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186208	3186208	1	NA	NA	NA	NA	NA	NA	NA	0.170137	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0512774	NA	NA	NA	NA	NA	NA	NA	NA	0.0378787	NA	NA	NA	NA	NA	NA	NA	0.0664955	NA	NA	NA	NA	NA	NA	0.0289148	NA	NA	NA	NA	NA	0.0243902	NA	NA	NA	NA	0.0894309	NA	NA	NA	0.0343415	NA	NA	NA	0.0487805	0.0687361	0.104028	NA	NA	NA
5	3186219	3186219	1	NA	NA	NA	NA	0.178712	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0666361	NA	NA	NA	NA	NA	NA	NA	NA	0.0448721	NA	NA	NA	NA	NA	NA	NA	0.0761412	NA	NA	NA	NA	NA	NA	0.0256929	NA	NA	NA	NA	NA	NA	0.109649	0.0383464	0.0425171	0.0607287	0.0749601	0.155511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186222	3186222	1	NA	NA	NA	0.172327	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0612777	NA	NA	NA	NA	NA	NA	NA	NA	0.0374464	NA	NA	NA	NA	NA	NA	NA	0.0668425	NA	NA	NA	NA	NA	NA	NA	0.0181181	0.0960452	0.0276287	0.039548	0.0556901	0.0847458	0.152542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186224	3186224	1	NA	NA	NA	NA	NA	NA	0.1655	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0532213	NA	NA	NA	NA	NA	NA	NA	NA	0.0340557	NA	NA	NA	NA	NA	NA	NA	0.0591452	NA	NA	NA	NA	NA	NA	0.0196078	NA	NA	NA	NA	NA	0.0196078	NA	NA	NA	NA	0.0936819	NA	NA	NA	NA	0.0340557	0.048366	0.0730838	0.150327	NA	NA	NA	NA	NA	NA
5	3186225	3186225	1	0.047619	0.047619	0.047619	0.047619	0.047619	0.0571429	0.047619	0.047619	0.047619	0.047619	0.126984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186226	3186226	1	NA	NA	NA	NA	NA	NA	0.1655	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0532213	NA	NA	NA	NA	NA	NA	NA	NA	0.0403691	NA	NA	NA	NA	NA	NA	NA	0.0612786	NA	NA	NA	NA	NA	NA	0.0196078	NA	NA	NA	NA	NA	0.0196078	NA	NA	NA	NA	0.0936819	NA	NA	NA	NA	0.0313725	0.0532213	0.0730838	0.150327	NA	NA	NA	NA	NA	NA
5	3186229	3186229	1	NA	NA	0.133667	NA	0.178197	NA	NA	NA	NA	NA	NA	NA	0.0498339	NA	0.0604917	NA	NA	NA	NA	NA	NA	0.0305998	NA	0.0442733	NA	NA	NA	NA	NA	NA	0.0232558	0.0355605	0.0790698	0.0232558	0.027907	0.0554562	0.0790698	0.147287	0.0263256	NA	NA	NA	NA	NA	NA	0.0836364	0.0345252	0.036281	0.0601399	0.0836364	0.154981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186232	3186232	1	NA	NA	NA	0.173203	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0518519	NA	NA	NA	NA	NA	NA	NA	NA	0.0384649	NA	NA	NA	NA	NA	NA	NA	0.06783	NA	NA	NA	NA	NA	NA	NA	0.0204082	0.0857143	0.0286576	0.030303	0.0438842	0.0857143	0.153439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186235	3186235	1	NA	NA	0.133667	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0449612	NA	NA	NA	NA	NA	NA	NA	NA	0.0305998	NA	NA	NA	NA	NA	NA	NA	NA	0.0232558	0.0232558	0.0790698	0.0232558	0.0232558	0.0449612	0.0697674	0.147287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186236	3186236	1	NA	NA	NA	NA	NA	NA	NA	0.170137	0.169458	NA	NA	NA	NA	NA	NA	NA	NA	0.0464122	0.0456322	NA	NA	NA	NA	NA	NA	NA	0.0349	0.0404236	NA	NA	NA	NA	NA	NA	0.0664955	0.0767233	NA	NA	NA	NA	NA	0.0289148	0.0395544	NA	NA	NA	NA	0.0243902	0.0315212	NA	NA	NA	0.0780488	0.0727273	NA	NA	0.0343415	0.0449216	NA	NA	0.022212	0.0687361	0.146693	0.0633609	0.145996	NA
5	3186238	3186238	1	NA	NA	NA	NA	0.179641	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0573324	NA	NA	NA	NA	NA	NA	NA	NA	0.0433018	NA	NA	NA	NA	NA	NA	NA	0.0750884	NA	NA	NA	NA	NA	NA	0.0245521	NA	NA	NA	NA	NA	NA	0.068306	0.0377631	0.0333707	0.0471311	0.0852459	0.156465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186239	3186239	1	NA	0.194354	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0692521	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0884695	0.0526316	0.0526316	0.0858726	0.0570724	0.0526316	0.0692521	0.113573	0.168975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186240	3186240	1	NA	NA	0.140827	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0449612	NA	NA	NA	NA	NA	NA	NA	NA	0.0254707	NA	NA	NA	NA	NA	NA	NA	NA	0.0232558	0.0232558	0.0620155	0.0232558	0.0232558	0.0449612	0.0697674	0.147287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186241	3186241	1	NA	NA	NA	NA	NA	NA	NA	0.178737	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0484304	NA	NA	NA	NA	NA	NA	NA	NA	0.031847	NA	NA	NA	NA	NA	NA	NA	0.0663541	NA	NA	NA	NA	NA	NA	0.0267568	NA	NA	NA	NA	NA	0.0222222	NA	NA	NA	NA	0.062963	NA	NA	NA	0.0321956	NA	NA	NA	0.0507937	0.091358	0.148499	NA	NA	NA
5	3186250	3186250	1	NA	NA	NA	NA	0.184989	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0556737	NA	NA	NA	NA	NA	NA	NA	NA	0.0392165	NA	NA	NA	NA	NA	NA	NA	0.0804274	NA	NA	NA	NA	NA	NA	0.0263256	NA	NA	NA	NA	NA	NA	0.0743802	0.0345252	0.0316699	0.0601399	0.0949495	0.130838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186252	3186252	1	NA	NA	NA	NA	NA	NA	NA	0.177907	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0523281	NA	NA	NA	NA	NA	NA	NA	NA	0.0332909	NA	NA	NA	NA	NA	NA	NA	0.0752999	NA	NA	NA	NA	NA	NA	0.0277856	NA	NA	NA	NA	NA	0.0232558	NA	NA	NA	NA	0.0697674	NA	NA	NA	0.0332186	NA	NA	NA	0.0498339	0.0904393	0.123285	NA	NA	NA
5	3186256	3186256	1	NA	NA	NA	NA	0.18444	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0550374	NA	NA	NA	NA	NA	NA	NA	NA	0.0409727	NA	NA	NA	NA	NA	NA	NA	0.0798078	NA	NA	NA	NA	NA	NA	0.027006	NA	NA	NA	NA	NA	NA	0.0737564	0.0338746	0.0310174	0.0595065	0.0943396	0.112132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186259	3186259	1	NA	NA	NA	NA	NA	NA	NA	0.187702	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0541611	NA	NA	NA	NA	NA	NA	NA	NA	0.0327426	NA	NA	NA	NA	NA	NA	NA	0.0742312	NA	NA	NA	NA	NA	NA	0.0258156	NA	NA	NA	NA	NA	0.0212766	NA	NA	NA	NA	0.0638298	NA	NA	NA	0.0312596	NA	NA	NA	0.0638298	0.0808511	0.106751	NA	NA	NA
5	3186260	3186260	1	NA	NA	NA	0.185842	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0539084	NA	NA	NA	NA	NA	NA	NA	NA	0.0329514	NA	NA	NA	NA	NA	NA	NA	0.0695339	NA	NA	NA	NA	NA	NA	NA	0.0188679	0.0660377	0.0243507	0.0235849	0.0595065	0.0943396	0.108491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186263	3186263	1	0.04	0.0574172	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.0755556	0.0755556	0.0498339	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0623361	0.0232558	0.0232558	0.0554562	0.0278343	0.0232558	0.0554562	0.0904393	0.0904393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186264	3186264	1	0.15388	NA	NA	0.166539	NA	NA	NA	0.166874	0.155779	NA	NA	0.0373032	0.073721	0.0188656	0.0344828	0.0450928	0.0418158	0.0142121	0.0095406	0.0804598	0.0804598	NA	0.0301543	NA	NA	NA	0.0305443	0.0500193	NA	NA	0.0689585	NA	NA	NA	0.0693329	0.0859561	NA	NA	0.0221643	0.0612777	0.0248504	0.00689434	0.0295691	0.0960452	0.0960452	NA	NA	0.0212766	0.041206	NA	NA	NA	0.0572831	0.04	NA	NA	0.0312596	0.0544724	NA	NA	0.0218745	0.0921986	0.0925729	0.0755556	0.0804884	NA
5	3186266	3186266	1	NA	NA	NA	NA	NA	NA	0.160839	NA	0.155779	NA	NA	NA	NA	NA	NA	NA	0.049697	NA	0.0472362	NA	NA	NA	NA	NA	NA	0.0354067	NA	0.0500193	NA	NA	NA	NA	NA	0.0625915	NA	0.0859561	NA	NA	NA	NA	0.0181818	NA	0.0491588	NA	NA	NA	0.0195286	NA	0.041206	NA	NA	0.0601399	NA	0.04	NA	NA	0.0225455	0.0319047	0.0836364	0.0949495	0.0447286	NA	NA	0.064	0.0804884	NA
5	3186272	3186272	1	NA	NA	NA	NA	0.168046	NA	NA	NA	0.158672	NA	NA	NA	NA	NA	0.0483349	NA	NA	NA	0.0376123	NA	NA	NA	NA	0.0376363	NA	NA	NA	0.0404236	NA	NA	NA	0.0721244	NA	NA	NA	0.0767233	NA	NA	0.0256929	NA	NA	NA	0.0395544	NA	NA	0.0672515	0.0311376	0.0211534	0.0135479	0.0749601	0.0645655	NA	NA	0.0555556	NA	NA	NA	0.0449216	NA	NA	0.0350794	NA	NA	0.0633609	0.0540258	NA
5	3186278	3186278	1	0.0344828	0.0344828	0.0344828	0.0344828	0.0344828	0.0344828	0.0344828	0.0344828	0.0344828	0.0595611	0.0344828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186280	3186280	1	NA	NA	NA	NA	NA	NA	NA	0.162074	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0543407	NA	NA	NA	NA	NA	NA	NA	NA	0.0378603	NA	NA	NA	NA	NA	NA	NA	0.0702321	NA	NA	NA	NA	NA	NA	0.0204371	NA	NA	NA	NA	NA	0.023199	NA	NA	NA	NA	0.0566893	NA	NA	NA	0.0269247	NA	NA	NA	0.0349206	0.0970018	0.0522428	NA	NA	NA
5	3186286	3186286	1	0.146742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03985	0.0761714	0.0389803	0.037037	0.037037	0.0443507	0.037037	0.037037	0.0925926	0.037037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186288	3186288	1	NA	NA	NA	NA	NA	NA	NA	0.15642	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.062607	NA	NA	NA	NA	NA	NA	NA	NA	0.0356737	NA	NA	NA	NA	NA	NA	NA	0.0770365	NA	NA	NA	NA	NA	NA	0.0227352	NA	NA	NA	NA	NA	0.0383838	NA	NA	NA	NA	0.0454545	NA	NA	NA	0.0281964	NA	NA	NA	0.0327273	0.0949495	0.0549353	NA	NA	NA
5	3186293	3186293	1	NA	NA	NA	NA	NA	NA	NA	0.152542	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0684894	NA	NA	NA	NA	NA	NA	NA	NA	0.0350238	NA	NA	NA	NA	NA	NA	NA	0.0764146	NA	NA	NA	NA	NA	NA	0.0234181	NA	NA	NA	NA	NA	0.0320755	NA	NA	NA	NA	0.0448113	NA	NA	NA	0.0288755	NA	NA	NA	0.0320755	0.0943396	0.0494487	NA	NA	NA
5	3186295	3186295	1	NA	NA	NA	NA	0.148894	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0644796	NA	NA	NA	NA	NA	NA	NA	NA	0.0359707	NA	NA	NA	NA	NA	NA	NA	0.0724389	NA	NA	NA	NA	NA	NA	0.0350974	NA	NA	NA	NA	NA	NA	0.0371622	0.0404895	0.0306017	0.027027	0.0870871	0.045357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186297	3186297	1	NA	NA	NA	NA	NA	NA	NA	0.152542	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0684894	NA	NA	NA	NA	NA	NA	NA	NA	0.0374363	NA	NA	NA	NA	NA	NA	NA	0.0764146	NA	NA	NA	NA	NA	NA	0.0234181	NA	NA	NA	NA	NA	0.0347567	NA	NA	NA	NA	0.0448113	NA	NA	NA	0.0288755	NA	NA	NA	0.0320755	0.108491	0.0494487	NA	NA	NA
5	3186300	3186300	1	NA	NA	NA	NA	NA	NA	NA	0.155852	NA	0.168243	NA	NA	NA	NA	NA	NA	NA	0.0761878	NA	0.0613024	NA	NA	NA	NA	NA	NA	0.0374363	NA	0.0640445	NA	NA	NA	NA	NA	0.0764146	NA	0.0994507	NA	NA	NA	NA	0.0234181	NA	0.0631967	NA	NA	NA	0.0347567	NA	0.0553613	NA	NA	0.0448113	NA	0.0540571	NA	0.0288755	NA	0.0684318	NA	0.0320755	0.0384117	0.0494487	0.0541731	NA	0.05922
5	3186304	3186304	1	NA	NA	0.110712	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0663391	NA	NA	NA	NA	NA	NA	NA	NA	0.03003	NA	NA	NA	NA	NA	NA	NA	NA	0.027027	0.027027	0.0333863	0.027027	0.027027	0.027027	0.0870871	0.0414414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186305	3186305	1	NA	NA	NA	NA	NA	NA	NA	NA	0.155457	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0849982	NA	NA	NA	NA	NA	NA	NA	NA	0.0426177	NA	NA	NA	NA	NA	NA	NA	0.0788345	NA	NA	NA	NA	NA	NA	0.033698	NA	NA	NA	NA	NA	0.0307442	NA	NA	NA	NA	0.0325203	NA	NA	NA	0.0390979	NA	NA	0.0291957	NA	NA	0.0894309	0.0490041	NA
5	3186306	3186306	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.168243	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0613024	NA	NA	NA	NA	NA	NA	NA	NA	0.0640445	NA	NA	NA	NA	NA	NA	NA	0.0994507	NA	NA	NA	NA	NA	NA	0.0631967	NA	NA	NA	NA	NA	0.0553613	NA	NA	NA	NA	0.0540571	NA	NA	NA	0.0684318	NA	NA	0.0588318	NA	0.0541731	NA	0.05922
5	3186308	3186308	1	NA	NA	NA	NA	NA	0.148789	NA	NA	NA	0.173679	NA	NA	NA	NA	NA	0.0643645	NA	NA	NA	0.0674377	NA	NA	NA	NA	0.0388278	NA	NA	NA	0.0701618	NA	NA	NA	0.075188	NA	NA	NA	0.105337	NA	NA	0.0379572	NA	NA	NA	0.0693196	NA	0.0299107	NA	NA	NA	0.0615354	NA	0.0433333	0.0334748	0.0286905	0.0504585	0.0372163	NA	NA	0.0745204	NA	NA	0.0649833	NA	0.0603549	NA	0.0653688
5	3186309	3186309	1	0.115359	0.030303	0.030303	0.030303	0.161651	0.030303	0.0873237	0.0734145	0.260781	0.106083	0.030303	0.0935647	0.127854	0.0927436	0.0339205	0.0909091	0.0331531	0.041831	0.0993325	0.027826	0.0909091	NA	NA	0.150736	NA	0.0697403	0.0563112	0.268396	0.0701618	NA	NA	0.185126	NA	0.103207	0.0945252	0.298022	0.105337	NA	0.149967	NA	0.0545455	0.0388855	0.26423	0.0693196	NA	0.14787	0.0509428	0.0716735	0.0319272	0.0743165	0.154287	0.0751804	0.0566049	0.265004	0.0602398	NA	0.00981938	0.134859	0.0471826	0.0783804	0.169812	0.0415072	0.060257	0.158962	0.271455	0.0653688
5	3186310	3186310	1	NA	NA	NA	NA	NA	NA	NA	0.1546	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0707517	NA	NA	NA	NA	NA	NA	NA	NA	0.039774	NA	NA	NA	NA	NA	NA	NA	0.0786576	NA	NA	NA	NA	NA	NA	0.0220429	NA	NA	NA	NA	NA	0.0344262	NA	NA	NA	NA	0.0400729	NA	NA	NA	0.0286643	NA	NA	NA	0.0320062	0.0965392	0.0437889	NA	NA	NA
5	3186311	3186311	1	0.0555556	0.030303	0.030303	0.030303	0.030303	0.030303	0.030303	0.030303	0.030303	0.0841751	0.030303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186312	3186312	1	NA	NA	NA	NA	NA	NA	NA	0.157902	0.156392	NA	NA	NA	NA	NA	NA	NA	NA	0.0707517	0.0690857	NA	NA	NA	NA	NA	NA	NA	0.0453894	0.0436779	NA	NA	NA	NA	NA	NA	0.0786576	0.0770058	NA	NA	NA	NA	NA	0.0232058	0.0325744	NA	NA	NA	NA	0.0344262	0.0291282	NA	NA	NA	0.0400729	0.0335917	NA	NA	0.0286643	0.0379806	NA	NA	0.00972623	0.110656	0.0437889	0.104651	0.0420746	NA
5	3186313	3186313	1	NA	NA	NA	NA	0.150042	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0657421	NA	NA	NA	NA	NA	NA	NA	NA	0.0372716	NA	NA	NA	NA	NA	NA	NA	0.079745	NA	NA	NA	NA	NA	NA	0.0337229	NA	NA	NA	NA	NA	NA	0.031339	0.0391227	0.0292208	0.025641	0.102564	0.0386339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186314	3186314	1	NA	NA	NA	NA	NA	0.148789	NA	NA	0.153084	NA	NA	NA	NA	NA	NA	0.0643645	NA	NA	0.0690857	NA	NA	NA	NA	NA	0.0388278	NA	NA	0.0380525	NA	NA	NA	NA	0.075188	NA	NA	0.0798546	NA	NA	NA	0.0379572	NA	NA	0.0325744	NA	NA	0.0299107	NA	NA	0.0291282	NA	NA	0.0433333	0.0334748	0.01831	0.1	0.0372163	NA	0.0379806	NA	NA	0.0280669	NA	NA	0.104651	0.0420746	NA
5	3186319	3186319	1	NA	NA	0.107876	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0555556	NA	NA	NA	NA	NA	NA	NA	NA	0.030303	NA	NA	NA	NA	NA	NA	NA	NA	0.030303	0.030303	0.0340909	0.030303	0.030303	0.030303	0.0984848	0.0340909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186327	3186327	1	NA	NA	NA	NA	NA	0.149075	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.061011	NA	NA	NA	NA	NA	NA	NA	NA	0.0424756	NA	NA	NA	NA	NA	NA	NA	0.0786977	NA	NA	NA	NA	NA	NA	0.0416082	NA	NA	NA	NA	NA	0.0335923	NA	NA	NA	NA	NA	0.0469639	0.0371428	0.0323767	0.115207	0.0375399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186329	3186329	1	NA	NA	NA	NA	NA	NA	0.147727	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0666667	NA	NA	NA	NA	NA	NA	NA	NA	0.030303	NA	NA	NA	NA	NA	NA	NA	0.0704033	NA	NA	NA	NA	NA	NA	0.0225455	NA	NA	NA	NA	NA	0.0327273	NA	NA	NA	NA	0.0383838	NA	NA	NA	NA	0.0181818	0.030303	0.127273	0.0454545	NA	NA	NA	NA	NA	NA
5	3186334	3186334	1	NA	NA	NA	NA	NA	NA	NA	NA	0.15111	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0669158	NA	NA	NA	NA	NA	NA	NA	NA	0.0358102	NA	NA	NA	NA	NA	NA	NA	0.0777097	NA	NA	NA	NA	NA	NA	0.0349369	NA	NA	NA	NA	NA	0.0268651	NA	NA	NA	NA	0.031339	NA	NA	NA	0.0403299	NA	NA	0.0304403	NA	NA	0.102564	0.0398416	NA
5	3186337	3186337	1	NA	NA	NA	NA	NA	NA	NA	0.155439	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.071674	NA	NA	NA	NA	NA	NA	NA	NA	0.0383229	NA	NA	NA	NA	NA	NA	NA	0.082413	NA	NA	NA	NA	NA	NA	0.0241753	NA	NA	NA	NA	NA	0.032967	NA	NA	NA	NA	0.0410256	NA	NA	NA	0.0321956	NA	NA	NA	0.0307692	0.111538	0.044738	NA	NA	NA
5	3186338	3186338	1	NA	NA	NA	NA	NA	NA	0.147727	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0666667	NA	NA	NA	NA	NA	NA	NA	NA	0.030303	NA	NA	NA	NA	NA	NA	NA	0.0704033	NA	NA	NA	NA	NA	NA	0.0181818	NA	NA	NA	NA	NA	0.0280992	NA	NA	NA	NA	0.0383838	NA	NA	NA	NA	0.0181818	0.0280992	0.109091	0.0417112	NA	NA	NA	NA	NA	NA
5	3186339	3186339	1	NA	NA	NA	NA	NA	NA	NA	NA	0.153084	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0625758	NA	NA	NA	NA	NA	NA	NA	NA	0.0380525	NA	NA	NA	NA	NA	NA	NA	0.0798546	NA	NA	NA	NA	NA	NA	0.0325744	NA	NA	NA	NA	NA	0.0244829	NA	NA	NA	NA	0.0335917	NA	NA	NA	0.0379806	NA	NA	0.0280669	NA	NA	0.104651	0.0458165	NA
5	3186342	3186342	1	NA	0.142157	0.105882	NA	0.152019	NA	0.143808	NA	NA	NA	NA	0.0675991	0.0649351	NA	0.075618	NA	0.0737564	NA	NA	NA	NA	0.020799	0.025641	0.00675336	0.031339	0.00945095	0.025641	0.025641	0.102564	0.0384615	0.0285714	0.0262104	0.0285714	0.0228984	0.0285714	0.0285714	0.1	0.0357143	0.0313575	NA	0.0188679	NA	NA	NA	NA	0.0335917	0.0119805	0.0268443	0.0254707	0.104651	0.0446162	0.0377358	NA	NA	NA	NA	0.0188679	0.0296496	0.108491	0.0448113	NA	NA	NA	NA	NA	NA
5	3186354	3186354	1	NA	NA	NA	NA	NA	NA	0.142514	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0646259	NA	NA	NA	NA	NA	NA	NA	NA	0.0281827	NA	NA	NA	NA	NA	NA	NA	0.0605418	NA	NA	NA	NA	NA	NA	0.0204082	NA	NA	NA	NA	NA	0.0281827	NA	NA	NA	NA	0.0332975	NA	NA	NA	NA	0.0204082	0.0239574	0.107143	0.0433673	NA	NA	NA	NA	NA	NA
5	3186356	3186356	1	NA	NA	NA	0.149166	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0666667	NA	NA	NA	NA	NA	NA	NA	NA	0.0311806	NA	NA	NA	NA	NA	NA	NA	0.0701604	NA	NA	NA	NA	NA	NA	NA	0.030303	0.0354067	0.02645	0.0181818	0.0242424	0.109091	0.0454545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186359	3186359	1	NA	NA	NA	NA	0.151079	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0668814	NA	NA	NA	NA	NA	NA	NA	NA	0.0333581	NA	NA	NA	NA	NA	NA	NA	0.0722503	NA	NA	NA	NA	NA	NA	0.0324825	NA	NA	NA	NA	NA	NA	0.029525	0.0378892	0.0279746	0.0243902	0.121951	0.0435571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	3186363	3186363	1	NA	NA	NA	NA	NA	NA	NA	NA	0.153788	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0730777	NA	NA	NA	NA	NA	NA	NA	NA	0.0375946	NA	NA	NA	NA	NA	NA	NA	0.0740014	NA	NA	NA	NA	NA	NA	0.0282284	NA	NA	NA	NA	NA	0.026655	NA	NA	NA	NA	0.0320755	NA	NA	NA	0.0336589	NA	NA	0.0237006	NA	NA	0.108491	0.0499082	NA
